,local,sigla_partido,EBAIRRNOMEOF,latitude,longitude,RPA,votos
7098,ESCOLA TRAJANO DE MENDONCA,MDB,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,144
7099,ESCOLA TRAJANO DE MENDONCA,MOBILIZA,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,23
7100,ESCOLA TRAJANO DE MENDONCA,NOVO,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,184
7101,ESCOLA TRAJANO DE MENDONCA,PC do B,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,74
7102,ESCOLA TRAJANO DE MENDONCA,PL,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,360
7103,ESCOLA TRAJANO DE MENDONCA,PP,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,324
7104,ESCOLA TRAJANO DE MENDONCA,PRD,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,47
7105,ESCOLA TRAJANO DE MENDONCA,PSB,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,2088
7106,ESCOLA TRAJANO DE MENDONCA,PSD,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,123
7107,ESCOLA TRAJANO DE MENDONCA,PSOL,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,112
7108,ESCOLA TRAJANO DE MENDONCA,PSTU,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,3
7109,ESCOLA TRAJANO DE MENDONCA,PT,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,205
7110,ESCOLA TRAJANO DE MENDONCA,PV,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,166
7111,ESCOLA TRAJANO DE MENDONCA,REDE,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,62
7112,ESCOLA TRAJANO DE MENDONCA,REPUBLICANOS,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,99
7113,ESCOLA TRAJANO DE MENDONCA,SOLIDARIEDADE,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,5
7114,ESCOLA TRAJANO DE MENDONCA,UP,JARDIM SÃO PAULO,-8.0786768,-34.9416587,RPA5,3
7115,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,AVANTE,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,55
7116,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,CIDADANIA,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,2
7117,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,DC,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,13
7118,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,MDB,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,179
7119,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,MOBILIZA,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,36
7120,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,NOVO,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,80
7121,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PC do B,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,28
7122,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PL,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,205
7123,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PP,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,163
7124,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PRD,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,129
7125,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PSB,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,1258
7126,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PSD,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,117
7127,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PSDB,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,5
7128,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PSOL,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,24
7129,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PSTU,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,1
7130,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PT,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,98
7131,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,PV,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,120
7132,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,REDE,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,29
7133,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,REPUBLICANOS,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,194
7134,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,SOLIDARIEDADE,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,5
7135,ESCOLA TREZE DE MAIO - GILBERTO FREIRE,UP,VASCO DA GAMA,-8.0127213,-34.9231998,RPA3,2
7136,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,AVANTE,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,34
7137,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,CIDADANIA,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,1
7138,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,DC,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,26
7139,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,MDB,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,188
7140,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,MOBILIZA,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,8
7141,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,NOVO,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,169
7142,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PC do B,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,60
7143,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PCO,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,1
7144,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PL,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,407
7145,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PP,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,79
7146,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PRD,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,21
7147,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PSB,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,350
7148,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PSD,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,126
7149,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PSDB,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,6
7150,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PSOL,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,108
7151,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PSTU,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,5
7152,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PT,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,213
7153,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,PV,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,48
7154,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,REDE,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,35
7155,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,REPUBLICANOS,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,187
7156,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,SOLIDARIEDADE,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,2
7157,ESCOLA TÉCNICA ESTADUAL CÍCERO DIAS,UP,BOA VIAGEM,-8.12869517,-34.90756425,RPA6,2
7158,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,AVANTE,MACAXEIRA,-8.0142622,-34.9315337,RPA3,29
7159,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,DC,MACAXEIRA,-8.0142622,-34.9315337,RPA3,13
7160,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,MDB,MACAXEIRA,-8.0142622,-34.9315337,RPA3,109
7161,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,MOBILIZA,MACAXEIRA,-8.0142622,-34.9315337,RPA3,12
7162,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,NOVO,MACAXEIRA,-8.0142622,-34.9315337,RPA3,61
7163,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PC do B,MACAXEIRA,-8.0142622,-34.9315337,RPA3,14
7164,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PL,MACAXEIRA,-8.0142622,-34.9315337,RPA3,116
7165,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PP,MACAXEIRA,-8.0142622,-34.9315337,RPA3,133
7166,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PRD,MACAXEIRA,-8.0142622,-34.9315337,RPA3,50
7167,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PSB,MACAXEIRA,-8.0142622,-34.9315337,RPA3,717
7168,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PSD,MACAXEIRA,-8.0142622,-34.9315337,RPA3,79
7169,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PSDB,MACAXEIRA,-8.0142622,-34.9315337,RPA3,2
7170,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PSOL,MACAXEIRA,-8.0142622,-34.9315337,RPA3,32
7171,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PT,MACAXEIRA,-8.0142622,-34.9315337,RPA3,87
7172,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,PV,MACAXEIRA,-8.0142622,-34.9315337,RPA3,40
7173,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,REDE,MACAXEIRA,-8.0142622,-34.9315337,RPA3,20
7174,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,REPUBLICANOS,MACAXEIRA,-8.0142622,-34.9315337,RPA3,57
7175,ESCOLA TÉCNICA ESTADUAL MIGUEL BATISTA,UP,MACAXEIRA,-8.0142622,-34.9315337,RPA3,1
7176,ESCOLA VIDAL DE NEGREIROS,AVANTE,AFOGADOS,-8.077181,-34.9137707,RPA5,80
7177,ESCOLA VIDAL DE NEGREIROS,CIDADANIA,AFOGADOS,-8.077181,-34.9137707,RPA5,2
7178,ESCOLA VIDAL DE NEGREIROS,DC,AFOGADOS,-8.077181,-34.9137707,RPA5,154
7179,ESCOLA VIDAL DE NEGREIROS,MDB,AFOGADOS,-8.077181,-34.9137707,RPA5,272
7180,ESCOLA VIDAL DE NEGREIROS,MOBILIZA,AFOGADOS,-8.077181,-34.9137707,RPA5,23
7181,ESCOLA VIDAL DE NEGREIROS,NOVO,AFOGADOS,-8.077181,-34.9137707,RPA5,124
7182,ESCOLA VIDAL DE NEGREIROS,PC do B,AFOGADOS,-8.077181,-34.9137707,RPA5,37
7183,ESCOLA VIDAL DE NEGREIROS,PL,AFOGADOS,-8.077181,-34.9137707,RPA5,557
7184,ESCOLA VIDAL DE NEGREIROS,PP,AFOGADOS,-8.077181,-34.9137707,RPA5,192
7185,ESCOLA VIDAL DE NEGREIROS,PRD,AFOGADOS,-8.077181,-34.9137707,RPA5,195
7186,ESCOLA VIDAL DE NEGREIROS,PSB,AFOGADOS,-8.077181,-34.9137707,RPA5,1233
7187,ESCOLA VIDAL DE NEGREIROS,PSD,AFOGADOS,-8.077181,-34.9137707,RPA5,220
7188,ESCOLA VIDAL DE NEGREIROS,PSDB,AFOGADOS,-8.077181,-34.9137707,RPA5,2
7189,ESCOLA VIDAL DE NEGREIROS,PSOL,AFOGADOS,-8.077181,-34.9137707,RPA5,69
7190,ESCOLA VIDAL DE NEGREIROS,PT,AFOGADOS,-8.077181,-34.9137707,RPA5,204
7191,ESCOLA VIDAL DE NEGREIROS,PV,AFOGADOS,-8.077181,-34.9137707,RPA5,83
7192,ESCOLA VIDAL DE NEGREIROS,REDE,AFOGADOS,-8.077181,-34.9137707,RPA5,32
7193,ESCOLA VIDAL DE NEGREIROS,REPUBLICANOS,AFOGADOS,-8.077181,-34.9137707,RPA5,127
7194,ESCOLA VIDAL DE NEGREIROS,SOLIDARIEDADE,AFOGADOS,-8.077181,-34.9137707,RPA5,14
7195,ESCOLA VIDAL DE NEGREIROS,UP,AFOGADOS,-8.077181,-34.9137707,RPA5,1
7196,ESCOLA VILA DOS MILAGRES,AVANTE,IBURA,-8.11297613,-34.94605355,RPA6,24
7197,ESCOLA VILA DOS MILAGRES,CIDADANIA,IBURA,-8.11297613,-34.94605355,RPA6,1
7198,ESCOLA VILA DOS MILAGRES,DC,IBURA,-8.11297613,-34.94605355,RPA6,130
7199,ESCOLA VILA DOS MILAGRES,MDB,IBURA,-8.11297613,-34.94605355,RPA6,82
7200,ESCOLA VILA DOS MILAGRES,MOBILIZA,IBURA,-8.11297613,-34.94605355,RPA6,3
7201,ESCOLA VILA DOS MILAGRES,NOVO,IBURA,-8.11297613,-34.94605355,RPA6,95
7202,ESCOLA VILA DOS MILAGRES,PC do B,IBURA,-8.11297613,-34.94605355,RPA6,12
7203,ESCOLA VILA DOS MILAGRES,PL,IBURA,-8.11297613,-34.94605355,RPA6,83
7204,ESCOLA VILA DOS MILAGRES,PP,IBURA,-8.11297613,-34.94605355,RPA6,107
7205,ESCOLA VILA DOS MILAGRES,PRD,IBURA,-8.11297613,-34.94605355,RPA6,11
7206,ESCOLA VILA DOS MILAGRES,PSB,IBURA,-8.11297613,-34.94605355,RPA6,469
7207,ESCOLA VILA DOS MILAGRES,PSD,IBURA,-8.11297613,-34.94605355,RPA6,67
7208,ESCOLA VILA DOS MILAGRES,PSDB,IBURA,-8.11297613,-34.94605355,RPA6,4
7209,ESCOLA VILA DOS MILAGRES,PSOL,IBURA,-8.11297613,-34.94605355,RPA6,9
7210,ESCOLA VILA DOS MILAGRES,PSTU,IBURA,-8.11297613,-34.94605355,RPA6,1
7211,ESCOLA VILA DOS MILAGRES,PT,IBURA,-8.11297613,-34.94605355,RPA6,107
7212,ESCOLA VILA DOS MILAGRES,PV,IBURA,-8.11297613,-34.94605355,RPA6,28
7213,ESCOLA VILA DOS MILAGRES,REDE,IBURA,-8.11297613,-34.94605355,RPA6,47
7214,ESCOLA VILA DOS MILAGRES,REPUBLICANOS,IBURA,-8.11297613,-34.94605355,RPA6,98
7215,ESCOLA VILA DOS MILAGRES,SOLIDARIEDADE,IBURA,-8.11297613,-34.94605355,RPA6,3
7216,ESCOLA VILA SEZAMO,AVANTE,CASA AMARELA,-8.0286721,-34.9144157,RPA3,45
7217,ESCOLA VILA SEZAMO,DC,CASA AMARELA,-8.0286721,-34.9144157,RPA3,7
7218,ESCOLA VILA SEZAMO,MDB,CASA AMARELA,-8.0286721,-34.9144157,RPA3,127
7219,ESCOLA VILA SEZAMO,MOBILIZA,CASA AMARELA,-8.0286721,-34.9144157,RPA3,26
7220,ESCOLA VILA SEZAMO,NOVO,CASA AMARELA,-8.0286721,-34.9144157,RPA3,67
7221,ESCOLA VILA SEZAMO,PC do B,CASA AMARELA,-8.0286721,-34.9144157,RPA3,42
7222,ESCOLA VILA SEZAMO,PL,CASA AMARELA,-8.0286721,-34.9144157,RPA3,196
7223,ESCOLA VILA SEZAMO,PP,CASA AMARELA,-8.0286721,-34.9144157,RPA3,84
7224,ESCOLA VILA SEZAMO,PRD,CASA AMARELA,-8.0286721,-34.9144157,RPA3,60
7225,ESCOLA VILA SEZAMO,PSB,CASA AMARELA,-8.0286721,-34.9144157,RPA3,487
7226,ESCOLA VILA SEZAMO,PSD,CASA AMARELA,-8.0286721,-34.9144157,RPA3,78
7227,ESCOLA VILA SEZAMO,PSDB,CASA AMARELA,-8.0286721,-34.9144157,RPA3,6
7228,ESCOLA VILA SEZAMO,PSOL,CASA AMARELA,-8.0286721,-34.9144157,RPA3,44
7229,ESCOLA VILA SEZAMO,PT,CASA AMARELA,-8.0286721,-34.9144157,RPA3,102
7230,ESCOLA VILA SEZAMO,PV,CASA AMARELA,-8.0286721,-34.9144157,RPA3,109
7231,ESCOLA VILA SEZAMO,REDE,CASA AMARELA,-8.0286721,-34.9144157,RPA3,21
7232,ESCOLA VILA SEZAMO,REPUBLICANOS,CASA AMARELA,-8.0286721,-34.9144157,RPA3,98
7233,ESCOLA VILA SEZAMO,SOLIDARIEDADE,CASA AMARELA,-8.0286721,-34.9144157,RPA3,4
7234,ESCOLA WALDEMAR DE OLIVEIRA,AVANTE,SANTO AMARO,-8.0549996,-34.8802025,RPA1,30
7235,ESCOLA WALDEMAR DE OLIVEIRA,DC,SANTO AMARO,-8.0549996,-34.8802025,RPA1,5
7236,ESCOLA WALDEMAR DE OLIVEIRA,MDB,SANTO AMARO,-8.0549996,-34.8802025,RPA1,37
7237,ESCOLA WALDEMAR DE OLIVEIRA,MOBILIZA,SANTO AMARO,-8.0549996,-34.8802025,RPA1,2
7238,ESCOLA WALDEMAR DE OLIVEIRA,NOVO,SANTO AMARO,-8.0549996,-34.8802025,RPA1,29
7239,ESCOLA WALDEMAR DE OLIVEIRA,PC do B,SANTO AMARO,-8.0549996,-34.8802025,RPA1,13
7240,ESCOLA WALDEMAR DE OLIVEIRA,PCO,SANTO AMARO,-8.0549996,-34.8802025,RPA1,2
7241,ESCOLA WALDEMAR DE OLIVEIRA,PL,SANTO AMARO,-8.0549996,-34.8802025,RPA1,57
7242,ESCOLA WALDEMAR DE OLIVEIRA,PP,SANTO AMARO,-8.0549996,-34.8802025,RPA1,22
7243,ESCOLA WALDEMAR DE OLIVEIRA,PRD,SANTO AMARO,-8.0549996,-34.8802025,RPA1,13
7244,ESCOLA WALDEMAR DE OLIVEIRA,PSB,SANTO AMARO,-8.0549996,-34.8802025,RPA1,125
7245,ESCOLA WALDEMAR DE OLIVEIRA,PSD,SANTO AMARO,-8.0549996,-34.8802025,RPA1,14
7246,ESCOLA WALDEMAR DE OLIVEIRA,PSDB,SANTO AMARO,-8.0549996,-34.8802025,RPA1,1
7247,ESCOLA WALDEMAR DE OLIVEIRA,PSOL,SANTO AMARO,-8.0549996,-34.8802025,RPA1,48
7248,ESCOLA WALDEMAR DE OLIVEIRA,PT,SANTO AMARO,-8.0549996,-34.8802025,RPA1,84
7249,ESCOLA WALDEMAR DE OLIVEIRA,PV,SANTO AMARO,-8.0549996,-34.8802025,RPA1,13
7250,ESCOLA WALDEMAR DE OLIVEIRA,REDE,SANTO AMARO,-8.0549996,-34.8802025,RPA1,6
7251,ESCOLA WALDEMAR DE OLIVEIRA,REPUBLICANOS,SANTO AMARO,-8.0549996,-34.8802025,RPA1,48
7252,ESCOLA WALDEMAR DE OLIVEIRA,SOLIDARIEDADE,SANTO AMARO,-8.0549996,-34.8802025,RPA1,1
7253,ESCOLA WALDEMAR DE OLIVEIRA,UP,SANTO AMARO,-8.0549996,-34.8802025,RPA1,1
7254,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,AVANTE,SANTO AMARO,-8.0517981,-34.8801503,RPA1,360
7255,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,DC,SANTO AMARO,-8.0517981,-34.8801503,RPA1,16
7256,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,MDB,SANTO AMARO,-8.0517981,-34.8801503,RPA1,128
7257,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,MOBILIZA,SANTO AMARO,-8.0517981,-34.8801503,RPA1,6
7258,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,NOVO,SANTO AMARO,-8.0517981,-34.8801503,RPA1,35
7259,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PC do B,SANTO AMARO,-8.0517981,-34.8801503,RPA1,62
7260,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PL,SANTO AMARO,-8.0517981,-34.8801503,RPA1,124
7261,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PP,SANTO AMARO,-8.0517981,-34.8801503,RPA1,61
7262,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PRD,SANTO AMARO,-8.0517981,-34.8801503,RPA1,56
7263,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PSB,SANTO AMARO,-8.0517981,-34.8801503,RPA1,810
7264,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PSD,SANTO AMARO,-8.0517981,-34.8801503,RPA1,33
7265,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PSOL,SANTO AMARO,-8.0517981,-34.8801503,RPA1,46
7266,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PT,SANTO AMARO,-8.0517981,-34.8801503,RPA1,273
7267,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,PV,SANTO AMARO,-8.0517981,-34.8801503,RPA1,31
7268,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,REDE,SANTO AMARO,-8.0517981,-34.8801503,RPA1,14
7269,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,REPUBLICANOS,SANTO AMARO,-8.0517981,-34.8801503,RPA1,181
7270,ETE - ESCOLA TECNICA ESTADUAL - GINASIO PERNAMBUCANO,SOLIDARIEDADE,SANTO AMARO,-8.0517981,-34.8801503,RPA1,4
7271,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,AVANTE,SANTO AMARO,-8.047383,-34.8758951,RPA1,555
7272,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,DC,SANTO AMARO,-8.047383,-34.8758951,RPA1,23
7273,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,MDB,SANTO AMARO,-8.047383,-34.8758951,RPA1,205
7274,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,MOBILIZA,SANTO AMARO,-8.047383,-34.8758951,RPA1,14
7275,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,NOVO,SANTO AMARO,-8.047383,-34.8758951,RPA1,30
7276,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PC do B,SANTO AMARO,-8.047383,-34.8758951,RPA1,63
7277,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PL,SANTO AMARO,-8.047383,-34.8758951,RPA1,203
7278,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PP,SANTO AMARO,-8.047383,-34.8758951,RPA1,69
7279,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PRD,SANTO AMARO,-8.047383,-34.8758951,RPA1,51
7280,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PSB,SANTO AMARO,-8.047383,-34.8758951,RPA1,1203
7281,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PSD,SANTO AMARO,-8.047383,-34.8758951,RPA1,56
7282,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PSDB,SANTO AMARO,-8.047383,-34.8758951,RPA1,6
7283,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PSOL,SANTO AMARO,-8.047383,-34.8758951,RPA1,35
7284,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PSTU,SANTO AMARO,-8.047383,-34.8758951,RPA1,1
7285,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PT,SANTO AMARO,-8.047383,-34.8758951,RPA1,331
7286,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,PV,SANTO AMARO,-8.047383,-34.8758951,RPA1,31
7287,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,REDE,SANTO AMARO,-8.047383,-34.8758951,RPA1,21
7288,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,REPUBLICANOS,SANTO AMARO,-8.047383,-34.8758951,RPA1,206
7289,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,SOLIDARIEDADE,SANTO AMARO,-8.047383,-34.8758951,RPA1,1
7290,ETE - ESCOLA TÉCNICA ESTADUAL ALMIRANTE SOARES DUTRA,UP,SANTO AMARO,-8.047383,-34.8758951,RPA1,1
7291,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,AVANTE,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,86
7292,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,CIDADANIA,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,3
7293,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,DC,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,33
7294,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,MDB,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,252
7295,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,MOBILIZA,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,23
7296,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,NOVO,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,251
7297,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PC do B,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,145
7298,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PL,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,578
7299,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PP,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,100
7300,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PRD,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,58
7301,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PSB,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,685
7302,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PSD,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,213
7303,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PSDB,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,8
7304,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PSOL,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,231
7305,ETEPAM - ESCOLA TECNICA ESTADUAL PROF. AGAMENON MAGALHAES,PSTU,ENCRUZILHADA,-8.03916707,-34.8922357,RPA2,4
